trees,depth,min_samples_split,min_samples_leaf,variables,samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
100,30,8,4,0.4,0.4,287.286,106.401,53.018,84.038,66.395,36.459,44.103,42.633,42.466,46.95,80.9749,0.0787282681465149
100,50,8,4,0.4,0.4,287.81,105.192,52.99,82.776,66.549,36.64,43.655,43.092,42.733,47.354,80.8791,0.0790426659584045
100,None,8,4,0.4,0.4,287.375,106.737,52.9,84.262,67.204,36.786,43.398,43.223,42.541,46.924,81.135,0.0796479535102844
10,10,2,8,0.4,0.4,304.064,125.81,69.122,95.367,95.821,66.995,63.789,64.534,66.603,75.15,102.7255,0.0105461049079895
10,30,2,8,0.4,0.4,302.952,127.441,69.061,97.593,95.346,67.004,65.154,65.268,65.686,74.511,103.0016,0.0102659130096436
10,50,2,8,0.4,0.4,295.867,126.157,68.809,98.326,91.808,67.663,65.544,64.274,64.656,73.994,101.7098,0.0103309464454651
10,None,2,8,0.4,0.4,302.212,122.615,67.385,99.353,99.857,63.138,66.078,64.524,65.167,73.085,102.3414,0.0105737781524658
30,10,2,8,0.4,0.4,299.918,125.922,66.642,96.386,92.837,63.699,63.682,61.229,61.668,67.157,99.914,0.0251717305183411
30,30,2,8,0.4,0.4,298.768,125.546,66.657,96.435,95.698,66.878,61.575,60.305,62.177,67.438,100.1477,0.0254034447669983
30,50,2,8,0.4,0.4,297.835,125.948,67.459,95.246,92.133,65.66,64.304,60.227,62.713,68.504,100.0029,0.0254838800430298
30,None,2,8,0.4,0.4,298.152,125.169,66.682,96.409,92.919,64.862,64.313,61.545,62.722,70.446,100.3219,0.0253370952606201
50,10,2,8,0.4,0.4,297.907,127.056,66.736,95.05,94.941,64.285,62.532,59.736,61.983,67.994,99.822,0.0404747629165649
50,30,2,8,0.4,0.4,297.875,125.448,66.551,94.47,93.337,64.758,61.456,59.957,62.358,68.347,99.4557,0.0404712724685669
50,50,2,8,0.4,0.4,300.125,124.508,66.146,93.966,93.673,63.482,61.62,59.685,61.153,69.556,99.3914,0.0402576422691345
50,None,2,8,0.4,0.4,298.997,124.378,66.201,95.901,93.245,62.96,62.818,59.066,62.16,68.178,99.3904,0.0406150150299072
100,10,2,8,0.4,0.4,300.419,125.046,66.323,95.574,93.516,63.085,61.757,58.503,62.546,67.18,99.3949,0.0779421448707581
100,30,2,8,0.4,0.4,299.809,124.187,66.141,95.696,94.038,63.976,61.908,59.186,61.534,69.01,99.5485,0.078747353553772
100,50,2,8,0.4,0.4,300.813,125.279,66.059,96.87,92.701,63.51,61.675,58.492,61.312,67.878,99.4589,0.0783947253227234
100,None,2,8,0.4,0.4,300.871,125.79,66.033,95.465,92.856,63.051,61.895,58.72,60.937,67.65,99.3268,0.07472580909729
10,10,4,8,0.4,0.4,300.984,124.987,69.101,100.298,94.011,67.256,65.785,63.269,65.941,75.901,102.7533,0.00994309425354004
10,30,4,8,0.4,0.4,301.267,127.267,67.917,100.643,94.051,65.592,67.403,63.557,65.396,72.79,102.5883,0.0101718997955322
10,50,4,8,0.4,0.4,298.096,123.453,67.495,93.131,99.496,69.629,67.312,64.587,66.832,76.835,102.6866,0.00989615678787231
10,None,4,8,0.4,0.4,298.371,124.655,68.324,96.673,95.068,70.05,63.13,65.431,63.953,70.866,101.6521,0.00990352869033814
30,10,4,8,0.4,0.4,297.903,123,66.328,94.305,92.386,62.908,62.859,60.826,61.524,70.015,99.2054,0.0243849635124207
30,30,4,8,0.4,0.4,299.904,125.76,66.361,95.294,92.808,64.206,62.448,59.491,62.809,70.718,99.9799,0.0251474833488464
30,50,4,8,0.4,0.4,302.653,125.358,66.761,95.635,96.277,63.758,62.597,61.2,62.708,71.059,100.8006,0.0249640464782715
30,None,4,8,0.4,0.4,301.286,125.436,67.625,95.961,91.551,63.452,63.263,59.321,62.504,69.679,100.0078,0.0252500438690186
50,10,4,8,0.4,0.4,301.729,125.623,65.986,96.397,92.769,62.266,62.62,59.787,62.679,68.772,99.8628,0.0399257802963257
50,30,4,8,0.4,0.4,300.997,124.756,66.992,95.976,95.503,62.876,62.298,59.03,62.426,68.589,99.9443,0.0397576332092285
50,50,4,8,0.4,0.4,301.271,124.37,66.407,95.528,93.397,63.018,62.094,60.016,62.465,68.498,99.7064,0.0399366044998169
50,None,4,8,0.4,0.4,299.845,126.08,66.164,95.955,94.2,64.445,61.824,60.143,61.011,67.066,99.6733,0.0400912308692932
100,10,4,8,0.4,0.4,298.155,123.863,65.803,96.055,93.279,62.999,61.614,58.869,61.97,68.173,99.078,0.0767811131477356
100,30,4,8,0.4,0.4,300.695,124.323,66.064,95.762,92.567,64.507,61.848,59.003,61.159,68.326,99.4254,0.0763923048973084
100,50,4,8,0.4,0.4,299.179,125.084,65.912,95.121,93.561,63.094,61.407,58.739,61.7,68.164,99.1961,0.0765982937812805
100,None,4,8,0.4,0.4,299.46,125.456,66.841,96.544,91.697,64.487,61.43,59.102,61.495,68.878,99.539,0.0769474911689758
10,10,6,8,0.4,0.4,302.845,125.653,69.422,100.671,94.527,67.824,65.336,61.236,68.471,73.137,102.9122,0.0101740837097168
10,30,6,8,0.4,0.4,301.74,125.091,67.865,96.868,89.491,65.737,66.591,63.252,65.531,71.623,101.3789,0.0101877570152283
10,50,6,8,0.4,0.4,302.352,125.009,67.431,96.652,95.756,66.672,65.998,62.396,65.159,72.268,101.9693,0.010299072265625
10,None,6,8,0.4,0.4,302.284,125.684,69.242,98.439,94.84,63.507,65.309,63.693,66.813,73.858,102.3669,0.0102385497093201
30,10,6,8,0.4,0.4,298.364,125.633,66.208,94.422,90.839,62.905,62.877,60.892,62.578,69.062,99.378,0.0250709676742554
30,30,6,8,0.4,0.4,299.177,126.259,67.461,96.031,95.879,65.097,62.596,61.269,63.87,69.269,100.6908,0.024954240322113
30,50,6,8,0.4,0.4,302.542,123.191,66.428,95.838,92.632,64.831,63.601,59.999,61.904,69.576,100.0542,0.0250436305999756
30,None,6,8,0.4,0.4,300.964,126.449,66.864,96.394,95.247,65.66,62.269,59.764,62.855,70.139,100.6605,0.0251470589637756
50,10,6,8,0.4,0.4,301.568,125.003,65.767,96.219,94.011,64.693,61.891,59.851,62.667,68.38,100.005,0.0398370862007141
50,30,6,8,0.4,0.4,300.008,125.399,65.893,95.452,93.715,63.441,62.132,60.049,62.185,67.469,99.5743,0.0397089982032776
50,50,6,8,0.4,0.4,298.682,125.492,66.357,96.516,92.071,63.339,62.402,59.426,62.234,68.33,99.4849,0.0398787832260132
50,None,6,8,0.4,0.4,300.431,123.269,66.592,95.674,92.702,64.201,62.414,59.352,63.391,69.506,99.7532,0.0399967288970947
100,10,6,8,0.4,0.4,299.537,125.669,65.995,94.961,92.927,63.37,61.972,58.432,61.061,68.84,99.2764,0.0764386343955994
100,30,6,8,0.4,0.4,298.973,124.75,66.191,96.168,93.739,63.097,61.897,59.083,60.688,67.906,99.2492,0.076600456237793
100,50,6,8,0.4,0.4,300.308,125.826,65.348,94.844,93.268,63.191,61.982,58.498,62.169,68.487,99.3921,0.0765536212921143
100,None,6,8,0.4,0.4,301.41,126.021,66.085,95.239,93.78,63.26,61.66,58.859,61.368,67.301,99.4983,0.0766478681564331
10,10,8,8,0.4,0.4,299.367,124.565,68.568,95.498,94.247,67.068,63.176,62.968,66.004,72.194,101.3655,0.0103337693214417
10,30,8,8,0.4,0.4,302.064,125.823,67.554,97.424,97.832,65.218,65.73,63.333,65.806,72.692,102.3476,0.0101998353004456
10,50,8,8,0.4,0.4,298.885,127.985,68.627,100.409,96.415,67.402,67.279,63.965,66.218,73.262,103.0447,0.0101512861251831
10,None,8,8,0.4,0.4,294.819,127.456,68.333,96.831,94.849,62.806,65.253,63.376,68.218,73.011,101.4952,0.0104555058479309
30,10,8,8,0.4,0.4,294.852,124.555,66.486,96.405,92.975,63.693,62.929,60.849,62.129,69.152,99.4025,0.024920289516449
30,30,8,8,0.4,0.4,297.639,125.047,67.659,95.926,94.622,65.111,62.742,60.175,61.308,68.686,99.8915,0.0251042342185974
30,50,8,8,0.4,0.4,296.74,124.368,66.516,96.519,96.233,65.394,61.988,60.944,63.055,68.302,100.0059,0.0251532316207886
30,None,8,8,0.4,0.4,300.377,125.282,66.038,97.071,93.665,63.446,62.774,61.189,63.308,69.111,100.2261,0.0250219058990479
50,10,8,8,0.4,0.4,299.851,125.398,65.934,95.697,93.117,63.265,62.033,59.402,61.609,68.655,99.4961,0.0396328377723694
50,30,8,8,0.4,0.4,299.64,123.649,66.409,97.163,92.917,63.936,62.8,60.567,62.58,69.11,99.8771,0.0398901724815369
50,50,8,8,0.4,0.4,299.793,124.619,66.235,97.294,92.904,63.342,62.722,59.544,62.107,67.723,99.6283,0.0398187494277954
50,None,8,8,0.4,0.4,298.332,125.572,66.144,95.742,92.608,62.808,62.94,59.332,61.472,68.761,99.3711,0.039868004322052
100,10,8,8,0.4,0.4,299.926,125.027,65.793,95.782,93.391,63.74,62.201,59.06,61.677,67.97,99.4567,0.0767513275146484
100,30,8,8,0.4,0.4,299.657,124.434,65.819,95.401,92.366,63.127,61.942,58.671,61.588,67.996,99.1001,0.076764566898346
100,50,8,8,0.4,0.4,297.892,126.036,66.178,95.255,93.36,64.564,61.209,59.115,61.646,67.61,99.2865,0.0765667724609375
100,None,8,8,0.4,0.4,299.662,125.282,66.301,95.12,94.178,62.524,61.597,59.365,61.654,68.201,99.3884,0.0781539058685303
10,10,2,1,0.6,0.4,277.763,86.76,43.426,69.748,55.073,33.518,36.249,36.078,35.398,47.109,72.1122,0.0112263154983521
10,30,2,1,0.6,0.4,281.223,84.678,43.554,71.321,53.873,34.524,36.362,38.865,35.095,44.511,72.4006,0.0113204169273376
10,50,2,1,0.6,0.4,277.316,83.206,44.983,71.709,54.352,33.219,36.536,36.489,35.756,43.022,71.6588,0.011213493347168
10,None,2,1,0.6,0.4,278.607,88.858,44.018,69.91,59.157,32.687,36.931,36.937,35.213,43.959,72.6277,0.0112031602859497
30,10,2,1,0.6,0.4,284.547,85.974,41.927,68.565,56.768,30.463,32.899,33.416,32.906,40.168,70.7633,0.0282942295074463
30,30,2,1,0.6,0.4,283.938,82.595,42.384,70.383,54.317,31.841,34.821,33.591,32.609,41.713,70.8192,0.0282454109191895
30,50,2,1,0.6,0.4,283.949,86.221,42.124,68.963,53.312,31.17,34.603,33.11,32.74,41.873,70.8065,0.0283297395706177
30,None,2,1,0.6,0.4,280.337,86.024,42.491,67.942,54.899,29.788,33.606,33.219,33.108,41.736,70.315,0.0280733323097229
50,10,2,1,0.6,0.4,282.182,83.108,42.164,66.501,54.531,29.978,32.846,33.498,32.324,40.91,69.8042,0.0451673078536987
50,30,2,1,0.6,0.4,281.869,84.082,41.701,66.014,52.319,29.718,33.314,32.942,32.754,40.055,69.4768,0.0451300048828125
50,50,2,1,0.6,0.4,278.98,84.664,42.481,70.828,53.543,28.713,32.657,33.077,32.289,41.35,69.8582,0.0451290702819824
50,None,2,1,0.6,0.4,279.873,84.038,42.401,68.697,51.961,29.767,33.43,32.962,32.617,39.193,69.4939,0.0455160927772522
100,10,2,1,0.6,0.4,280.325,83.699,41.747,68.012,52.326,29.699,32.72,32.126,32.795,38.974,69.2423,0.0880783843994141
100,30,2,1,0.6,0.4,281.583,83.723,41.93,68.211,52.676,29.66,32.445,31.653,32.623,40.211,69.4715,0.0880391526222229
100,50,2,1,0.6,0.4,281.415,84.447,42.11,67.884,54.059,29.682,33.138,32.348,31.981,39.731,69.6795,0.0867810773849487
100,None,2,1,0.6,0.4,278.505,84.093,42.128,68.698,53.356,29.992,32.914,31.692,31.73,39.904,69.3012,0.0808554649353027
10,10,4,1,0.6,0.4,282.7,91.586,49.025,71.262,58.311,33.974,37.149,39.028,34.949,47.401,74.5385,0.0103658103942871
10,30,4,1,0.6,0.4,283.977,90.42,45.468,69.939,58.753,35.53,38.446,38.495,38.145,45.592,74.4765,0.0103913712501526
10,50,4,1,0.6,0.4,280.966,89.923,45.973,71.39,59.773,33.591,36.528,39.658,38.769,45.883,74.2454,0.0107051086425781
10,None,4,1,0.6,0.4,285.638,89.41,47.023,70.506,57.276,33.83,36.749,39.138,37.503,46.176,74.3249,0.0104260420799255
30,10,4,1,0.6,0.4,281.033,89.472,45.408,69.885,55.512,31.825,34.646,35.434,35.33,42.862,72.1407,0.0263675475120544
30,30,4,1,0.6,0.4,282.069,88.289,45.916,73.755,55.355,32.102,35.301,35.789,33.951,43.207,72.5734,0.0268631505966187
30,50,4,1,0.6,0.4,280.959,88.506,44.546,71.451,54.843,31.665,35.561,35.308,34.769,41.964,71.9572,0.027028546333313
30,None,4,1,0.6,0.4,281.386,86.796,45.835,69.502,56.121,31.959,35.952,35.887,34.392,42.449,72.0279,0.0272079944610596
50,10,4,1,0.6,0.4,281.254,87.065,44.775,69.534,55.404,31.162,34.685,34.864,34.378,42.458,71.5579,0.0428769874572754
50,30,4,1,0.6,0.4,279.637,86.848,44.902,71.123,54.655,31.047,36.133,33.782,33.52,41.546,71.3193,0.0430042147636414
50,50,4,1,0.6,0.4,282.231,87.816,44.605,72.158,54.238,30.155,35.598,34.017,34.126,41.059,71.6003,0.0430306386947632
50,None,4,1,0.6,0.4,280.82,87.286,45.174,71.467,55.652,30.406,35.228,35.491,33.722,42.103,71.7349,0.0430751323699951
100,10,4,1,0.6,0.4,284.934,87.894,44.471,70.021,55.789,30.202,34.481,34.036,33.288,41.423,71.6539,0.0830523681640625
100,30,4,1,0.6,0.4,281.572,87.611,44.822,70.823,53.586,29.975,34.721,33.572,33.873,41.942,71.2497,0.0831041932106018
100,50,4,1,0.6,0.4,281.472,86.026,44.422,70.808,54.41,30.521,34.749,33.917,33.744,41.315,71.1384,0.0829467535018921
100,None,4,1,0.6,0.4,280.392,87.807,44.634,70.366,55.388,30.716,34.997,34.203,34.303,41.957,71.4763,0.0835036373138428
10,10,6,1,0.6,0.4,284.181,93.477,48.119,78.565,62.779,34.804,39.915,42.409,38.341,47.314,76.9904,0.0109610891342163
10,30,6,1,0.6,0.4,281.747,94.035,49.77,73.993,62.578,35.768,40.459,41.24,38.458,49.86,76.7908,0.0105117464065552
10,50,6,1,0.6,0.4,285.744,91.595,48.655,75.075,59.355,35.105,40.223,40.925,38.729,46.827,76.2233,0.0106277918815613
10,None,6,1,0.6,0.4,285.163,89.363,48.359,73.925,60.488,35.893,39.984,41.021,38.68,49.691,76.2567,0.010724949836731
30,10,6,1,0.6,0.4,278.957,91.809,47.195,74.911,58.191,32.88,37.627,38.084,36.45,45.203,74.1307,0.0262937831878662
30,30,6,1,0.6,0.4,287.351,93.235,48.067,70.956,60.751,32.397,38.516,36.856,36.469,45.321,74.9919,0.0265695309638977
30,50,6,1,0.6,0.4,282.392,89.898,47.62,72.912,57.292,34.196,37.845,37.983,36.882,44.385,74.1405,0.0265946936607361
30,None,6,1,0.6,0.4,279.11,92.208,47.725,73.865,54.331,32.897,38.471,37.3,37.109,44.935,73.7951,0.026485481262207
50,10,6,1,0.6,0.4,285.253,91.357,46.586,72.588,57.654,31.806,37.667,35.84,36.373,44.323,73.9447,0.0422616839408875
50,30,6,1,0.6,0.4,281.259,92.242,47.661,72.458,58.194,32.034,38.28,36.912,36.612,43.682,73.9334,0.0423121666908264
50,50,6,1,0.6,0.4,281.822,92.34,47.101,71.707,56.6,31.694,36.564,37.215,36.742,44.795,73.658,0.0422776746749878
50,None,6,1,0.6,0.4,284.653,90.791,47.164,71.82,57.96,31.531,37.738,36.261,35.016,43.916,73.685,0.0425757932662964
100,10,6,1,0.6,0.4,279.304,91.498,47.26,73.98,58.208,32.343,37.503,36.245,36.008,43.466,73.5815,0.0823006296157837
100,30,6,1,0.6,0.4,281.417,91.373,46.888,73.95,57.99,32.292,37.376,36.26,36.06,43.764,73.737,0.0827300715446472
100,50,6,1,0.6,0.4,281.583,91.275,47.111,73.398,57.269,32.129,37.133,35.877,35.245,43.096,73.4116,0.0832973217964172
100,None,6,1,0.6,0.4,283.566,92.069,47.299,74.488,56.501,32.151,37.797,36.108,36.462,43.753,74.0194,0.0839737391471863
10,10,8,1,0.6,0.4,280.931,95,51.664,77.834,62.747,38.828,44.249,43.491,40.915,49.678,78.5337,0.0107876968383789
10,30,8,1,0.6,0.4,280.057,94.962,51.219,75.721,61.284,35.791,44.741,41.896,42.124,49.318,77.7113,0.0107618236541748
10,50,8,1,0.6,0.4,280.656,98.446,52.181,75.137,58.698,38.625,44.219,42.945,42.378,50.831,78.4116,0.0108800077438355
10,None,8,1,0.6,0.4,283.898,98.923,51.901,80.606,63.045,38.635,44.4,43.009,42.466,50.536,79.7419,0.0107464098930359
30,10,8,1,0.6,0.4,285.685,94.146,49.416,78.558,61.246,35.732,41.329,40.031,40.441,46.389,77.2973,0.026801061630249
30,30,8,1,0.6,0.4,285.438,94.989,50.06,76.031,58.673,35.577,42.261,39.603,39.21,46.787,76.8629,0.0265228796005249
30,50,8,1,0.6,0.4,281.993,96.106,50.421,76.081,59.766,35.345,42.181,39.329,39.262,47.556,76.804,0.0265449833869934
30,None,8,1,0.6,0.4,279.419,95.956,49.899,74.334,58.475,35.995,40.633,40.23,38.961,46.899,76.0801,0.0268698620796204
50,10,8,1,0.6,0.4,283.181,94.863,50.042,78.004,59.856,34.004,41.945,38.731,38.996,46.657,76.6279,0.0420233035087585
50,30,8,1,0.6,0.4,285.982,95.406,49.55,74.682,59.413,35.634,40.101,38.637,38.94,46.017,76.4362,0.03947270154953
50,50,8,1,0.6,0.4,284.176,94.781,49.706,76.329,58.878,35.464,41.501,38.809,39.043,45.621,76.4308,0.0395626378059387
50,None,8,1,0.6,0.4,283.482,95.076,49.244,75.75,60.363,34.748,41.209,38.507,39.391,45.84,76.361,0.0410951089859009
100,10,8,1,0.6,0.4,282.953,95.038,49.515,74.317,59.369,34.001,40.48,38.385,39.277,45.404,75.8739,0.0798202085494995
100,30,8,1,0.6,0.4,283.49,96.267,49.668,75.63,58.726,34.571,40.343,38.454,38.779,46.493,76.2421,0.0798999619483948
100,50,8,1,0.6,0.4,285.227,94.793,49.691,76.143,59.1,34.698,39.962,38.518,38.803,45.542,76.2477,0.0799547386169434
100,None,8,1,0.6,0.4,284.036,95.651,49.577,75.534,58.972,35.078,40.704,37.83,39.606,45.211,76.2199,0.080278491973877
10,10,2,2,0.6,0.4,275.908,91.294,49.939,74.181,57.405,35.542,40.008,40.649,37.814,48.913,75.1653,0.0107049417495728
10,30,2,2,0.6,0.4,282.753,92.304,48.318,76.039,64.56,33.61,38.842,39.786,37.459,47.34,76.1011,0.0106820464134216
10,50,2,2,0.6,0.4,287.182,93.208,48.249,75.899,57.153,35.943,38.842,39.186,36.828,48.882,76.1372,0.0109122753143311
10,None,2,2,0.6,0.4,282.592,93.659,49.093,75.34,59.341,34.471,39.553,39.37,37.382,48.675,75.9476,0.0105941128730774
30,10,2,2,0.6,0.4,284.013,92.915,46.906,72.389,58.623,31.877,37.107,37.087,35.16,43.868,73.9945,0.0266489815711975
30,30,2,2,0.6,0.4,281.824,93.546,47.432,74.53,60.607,31.412,36.574,36.988,36.003,43.188,74.2104,0.0265712428092957
30,50,2,2,0.6,0.4,280.264,91.443,47.515,73.829,61.44,32.344,36.611,36.676,35.739,43.727,73.9588,0.0264533400535583
30,None,2,2,0.6,0.4,283.17,91.101,47.404,73.936,59.001,32.153,36.966,35.996,36.12,45.193,74.104,0.0268574786186218
50,10,2,2,0.6,0.4,279.763,91.718,47.306,73.672,55.681,31.311,37.02,35.883,35.542,43.777,73.1673,0.0422875142097473
50,30,2,2,0.6,0.4,283.714,91.043,47.546,73.372,57.588,31.549,36.715,36.478,35.668,43.945,73.7618,0.0424547600746155
50,50,2,2,0.6,0.4,282.089,92.993,47.382,73.314,59.082,32.141,36.919,35.386,34.752,43.734,73.7792,0.0425393462181091
50,None,2,2,0.6,0.4,281.579,91.919,47.156,72.546,57.647,31.34,36.551,35.864,35.359,43.826,73.3787,0.0425687646865845
100,10,2,2,0.6,0.4,280.995,91.435,47.107,75.509,56.597,31.095,36.299,35.349,34.851,42.861,73.2098,0.0819378328323364
100,30,2,2,0.6,0.4,279.71,91.06,46.565,73.161,57.554,31.365,36.247,35.4,34.211,42.12,72.7393,0.0819866108894348
100,50,2,2,0.6,0.4,281.443,90.944,47.199,73.661,55.885,31.095,36.259,35.136,35.165,43.453,73.024,0.0818824863433838
100,None,2,2,0.6,0.4,280.109,91.846,47.221,73.657,55.792,31.102,35.804,34.993,34.639,42.326,72.7489,0.0822625637054443
10,10,4,2,0.6,0.4,289.633,91.639,47.946,75.926,63.482,35.757,42.648,39.36,35.732,51.841,77.3964,0.0107368063926697
10,30,4,2,0.6,0.4,285.781,93.178,48.767,70.514,58.929,34.806,39.289,38.8,37.336,44.726,75.2126,0.0108814740180969
10,50,4,2,0.6,0.4,273.954,93.375,49.771,76.572,62.529,35.529,39.815,41.536,38.545,46.879,75.8505,0.0106443738937378
10,None,4,2,0.6,0.4,278.107,90.477,49.503,72.335,60.032,34.122,37.575,39.352,37.786,47.531,74.682,0.0106829261779785
30,10,4,2,0.6,0.4,287.966,91.887,47.305,72.663,58.486,32.115,36.76,36.627,35.573,43.71,74.3092,0.0269508123397827
30,30,4,2,0.6,0.4,276.554,92.298,47.31,75.186,57.842,32.205,38.331,36.884,35.65,44.517,73.6777,0.0270109987258911
30,50,4,2,0.6,0.4,282.526,91.333,47.579,73.515,56.923,31.6,37.549,36.28,35.325,44.608,73.7238,0.0269478130340576
30,None,4,2,0.6,0.4,282.244,90.716,46.782,74.007,57.58,32.216,37.099,36.915,35.558,45.861,73.8978,0.0268985199928284
50,10,4,2,0.6,0.4,284.044,91.094,47.359,72.96,58.565,30.871,36.361,36.074,34.888,43.287,73.5503,0.0431390070915222
50,30,4,2,0.6,0.4,282.854,91.368,47.053,71.769,57.705,31.832,36.122,35.937,35.323,44.059,73.4022,0.0431693696975708
50,50,4,2,0.6,0.4,278.456,91.994,47.058,72.474,58.117,31.606,36.338,35.82,35.756,44.195,73.1814,0.04309237241745
50,None,4,2,0.6,0.4,278.518,91.924,46.988,74.275,56.696,30.924,37.211,35.728,35.129,42.826,73.0219,0.0415899133682251
100,10,4,2,0.6,0.4,280.787,91.886,46.687,73.085,57.121,30.847,36.318,35.446,34.871,43.174,73.0222,0.0811105823516846
100,30,4,2,0.6,0.4,280.297,90.396,46.986,72.443,56.304,31.624,36.521,35.676,34.352,43.296,72.7895,0.0819312691688538
100,50,4,2,0.6,0.4,281.511,90.713,46.632,74.728,57.249,31.255,36.986,35.878,35.166,43.253,73.3371,0.0820601963996887
100,None,4,2,0.6,0.4,280.414,90.848,46.99,72.127,57.523,31.732,36.782,35.503,35.102,42.662,72.9683,0.0824397921562195
10,10,6,2,0.6,0.4,284.462,95.895,50.858,77.152,57.216,36.282,40.03,41.952,40.269,49.061,77.3177,0.0106266069412231
10,30,6,2,0.6,0.4,284.757,96.76,49.721,81.07,64.546,35.823,40.944,42.535,38.065,50.346,78.4567,0.0105749249458313
10,50,6,2,0.6,0.4,280.483,98.173,49.872,78.309,59.024,36.214,41.28,43.261,39.218,47.941,77.3775,0.0107548570632935
10,None,6,2,0.6,0.4,283.106,96.33,52.195,75.165,57.595,35.877,40.281,39.855,39.458,48.381,76.8243,0.0106153893470764
30,10,6,2,0.6,0.4,281.429,93.971,49.147,73.233,57.858,32.705,38.405,38.729,36.324,45.277,74.7078,0.0264518475532532
30,30,6,2,0.6,0.4,276.49,94.117,48.429,75.927,58.142,32.959,38.23,38.61,36.917,44.811,74.4632,0.0263479137420654
30,50,6,2,0.6,0.4,282.389,96.601,49.128,75.514,57.435,32.228,37.829,37.244,36.069,45.474,74.9911,0.0264835095405579
30,None,6,2,0.6,0.4,280.227,94.016,49.396,76.131,58.156,32.129,39.025,36.823,37.792,47.109,75.0804,0.0263856244087219
50,10,6,2,0.6,0.4,284.105,93.749,48.693,75.456,59.88,32.11,38.465,36.785,37.454,44.718,75.1415,0.0423401546478272
50,30,6,2,0.6,0.4,281.822,94.371,48.98,76.095,58.406,31.943,37.805,37.072,36.887,44.551,74.7932,0.041898181438446
50,50,6,2,0.6,0.4,282.001,94.416,48.64,74.592,57.14,32.199,38.402,36.323,36.318,44.348,74.4379,0.0422111058235168
50,None,6,2,0.6,0.4,279.713,95.113,48.828,75.102,59.405,32.752,38.186,37.258,36.058,46.066,74.8481,0.0423552894592285
100,10,6,2,0.6,0.4,281.758,93.684,48.359,74.422,57.472,32.416,37.756,36.7,36.561,44.795,74.3923,0.0812391138076782
100,30,6,2,0.6,0.4,282.765,94.66,48.46,74.687,56.99,31.959,37.539,36.011,36.429,44.479,74.3979,0.0814557075500488
100,50,6,2,0.6,0.4,281.907,92.777,48.135,73.645,57.098,31.362,37.507,36.631,36.652,43.437,73.9151,0.0815540242195129
100,None,6,2,0.6,0.4,282.328,93.291,48.365,74.434,58.949,32.087,37.374,36.006,36.149,44.064,74.3047,0.0850408506393433
10,10,8,2,0.6,0.4,284.272,98.908,52.015,82.582,61.984,37.54,43.236,42.114,41.764,50.825,79.524,0.0110925054550171
10,30,8,2,0.6,0.4,286.996,97.491,52.718,75.976,62.397,37.175,44.619,43.761,43.67,52.73,79.7533,0.0101417899131775
10,50,8,2,0.6,0.4,289.63,95.207,52.256,77.785,62.815,35.801,44.076,43.569,40.807,50.113,79.2059,0.0100964999198914
10,None,8,2,0.6,0.4,287.438,97.673,51.943,79.397,62.32,36.617,42.79,43.828,42.151,51.138,79.5295,0.010475218296051
30,10,8,2,0.6,0.4,289.507,97.743,50.741,77.899,62.597,36.494,41.885,40.477,40.032,46.636,78.4011,0.0246797251701355
30,30,8,2,0.6,0.4,288.946,96.487,51.017,75.631,59.624,35.263,42.423,39.625,40.094,47.323,77.6433,0.025279483795166
30,50,8,2,0.6,0.4,283.81,96.089,50.834,79.818,58.827,35.221,41.612,41.034,39.785,47.255,77.4285,0.0260244607925415
30,None,8,2,0.6,0.4,281.552,96.012,51,76.849,59.4,35.631,40.956,39.016,39.841,47.108,76.7365,0.0260113430023193
50,10,8,2,0.6,0.4,286.341,97.756,50.123,80.409,60.605,34.024,40.602,38.677,39.758,47.242,77.5537,0.0414065432548523
50,30,8,2,0.6,0.4,283.269,97.131,50.736,77.478,60.588,34.102,41.23,39.71,39.476,46.161,76.9881,0.041383740901947
50,50,8,2,0.6,0.4,283.65,95.728,50.174,78.082,58.611,34.867,40.655,38.792,39.508,45.759,76.5826,0.0414288783073425
50,None,8,2,0.6,0.4,283.109,98.18,50.597,75.847,60.791,35.186,40.828,39.187,39.186,46.108,76.9019,0.0413465523719788
100,10,8,2,0.6,0.4,285.347,96.556,50.321,76.921,59.514,34.312,40.822,38.392,39.366,45.489,76.704,0.0798089027404785
100,30,8,2,0.6,0.4,285.356,97.074,50.264,77.814,61.362,33.474,41.151,38.157,39.396,46.189,77.0237,0.079565167427063
100,50,8,2,0.6,0.4,283.155,97.507,50.339,77.508,59.127,34.285,40.79,38.916,38.697,45.612,76.5936,0.0795304298400879
100,None,8,2,0.6,0.4,285.739,97.223,49.986,76.403,59.126,34.291,40.677,37.793,39.45,45.494,76.6182,0.080092613697052
10,10,2,4,0.6,0.4,278.487,105.176,55.354,82.397,66.642,40.346,47.201,45.72,43.357,51.541,81.6221,0.0104265332221985
10,30,2,4,0.6,0.4,289.019,106.928,54.019,82.615,66.878,38.751,44.364,48.649,46.372,50.76,82.8355,0.0105069065093994
10,50,2,4,0.6,0.4,278.688,101.319,53.818,77.557,66.042,40.081,46.955,44.571,44.367,54.244,80.7642,0.0103996109962463
