n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
30,None,6,2,0.4,0.4,66.922,42.575,33.376000000000005,40.714,39.982,32.21900000000001,36.714999999999996,43.23299999999999,52.49400000000001,45.013999999999996,43.324400000000004,0.027123541831970216
50,10,6,2,0.4,0.4,67.66499999999999,42.854,33.638,40.538,40.55,32.596,36.26700000000001,42.067,52.80499999999999,45.065999999999995,43.404599999999995,0.04334533452987671
50,30,6,2,0.4,0.4,66.97999999999999,42.778000000000006,33.358000000000004,40.687,40.35699999999999,33.16100000000001,37.19700000000001,42.75,53.099000000000004,45.145,43.5512,0.04316716194152832
50,50,6,2,0.4,0.4,67.532,42.18300000000001,33.946000000000005,40.428000000000004,40.576,32.098,35.78699999999999,42.289,52.93499999999999,45.663,43.3437,0.04314383506774902
50,None,6,2,0.4,0.4,65.70100000000001,42.694,33.17399999999999,40.620999999999995,40.629000000000005,32.83,36.038,42.952,52.279999999999994,45.724000000000004,43.2643,0.043513381481170656
100,10,6,2,0.4,0.4,66.407,42.215999999999994,32.732,40.38700000000001,40.15899999999999,32.252,36.465,42.36299999999999,52.500000000000014,44.95,43.043099999999995,0.08389912128448486
100,30,6,2,0.4,0.4,67.143,41.99400000000001,33.333,39.93000000000001,40.522,32.168000000000006,36.271,42.384,53.07800000000001,44.721,43.1544,0.08373711824417114
100,50,6,2,0.4,0.4,66.90399999999998,42.243,33.166000000000004,40.105000000000004,40.962,32.183,35.988,42.25600000000001,52.541999999999994,45.131,43.148,0.08356874465942382
100,None,6,2,0.4,0.4,66.204,42.782000000000004,33.323,40.010000000000005,40.73299999999999,32.272999999999996,36.357000000000006,42.537000000000006,53.198,44.955000000000005,43.23719999999999,0.08396774291992187
10,10,8,2,0.4,0.4,73.243,46.247,38.562,42.065999999999995,42.620999999999995,34.495999999999995,40.132,46.693000000000005,58.263999999999996,50.98800000000001,47.3312,0.010855517387390136
10,30,8,2,0.4,0.4,67.565,45.301,37.397000000000006,42.983999999999995,42.67900000000001,34.655,40.614,46.019999999999996,57.516999999999996,51.581,46.6313,0.010813922882080078
10,50,8,2,0.4,0.4,71.702,46.577,38.126999999999995,42.222,42.88,35.542,40.239999999999995,45.167,55.637,49.947,46.8041,0.011416528224945068
